id,language,glyph,pron
1345,waitau,生保客,sæng1 bäu2 hæk2
1345,hakka,生客,sang1 hak5
1346,waitau,請坐,ceng2 co1
1346,hakka,請坐,ciang3 co1
1347,waitau,客氣,hæk2 hi2
1347,hakka,客氣,hak5 hi4
1348,waitau,斟,zäm1
1348,hakka,退茶,tui4 ca2
1349,waitau,派,pai1
1349,hakka,派,pai4
1350,waitau,開始,fui1 ci2
1350,hakka,開始,hoi1 su3
1351,waitau,入席,yäp6 zäk6
1351,hakka,坐席,co1 cit6
1352,waitau,起菜,hi2 cöi1
1352,hakka,上菜,song1 coi4
1353,waitau,斟酒,zäm1 zäu2
1353,hakka,倒酒,dau3 ziu3
1354,waitau,飲勝,yäm2 säng1
1354,hakka,乾杯,gon1 bui1
1355,waitau,慢慢行,mang6 mang2 hang4
1355,hakka,慢慢行,man4 man4 hang2
1356,waitau,發嗑風,fæk2 ngäp2 fung1
1356,hakka,亂嗑,lon4 kap5
1357,waitau,招呼,ziu1 fu1
1357,waitau,招待,ziu1 doi1
1357,hakka,招呼,zau1 fu1
1358,waitau,叩頭,käu1 täu4
1358,waitau,叩首,käu1 säu2
1358,hakka,拜,bai4
1359,waitau,打拱,da2 gung2
1359,waitau,作揖,zok2 yäp2
1359,hakka,唱惹,cong4 ya1
1360,waitau,風光,fung1 gwong1
1360,hakka,威風,vui1 fung1
1361,waitau,充大頭鬼,cung1 dai6 täu4 gwäi2
1361,hakka,擺面子,bai3 mien4 zu3
1362,waitau,爛醒,lang2 säng2
1362,waitau,爛叻,lang2 lek2
1362,hakka,充好漢,cung1 hau3 hon4
1363,waitau,冇面,mäu1 ming2
1363,hakka,見笑,gien4 siau4
1364,waitau,陀累,to4 löi6
1364,hakka,連累,lien2 lui4
1365,waitau,難為你,næng4 wäi2 ni2
1365,hakka,難為你,lan2 vui2 ngi2
1366,waitau,理,li1
1366,hakka,刮,gat5
1367,waitau,喊,ham1
1367,hakka,湊,ceu4
1368,waitau,撞到,zong6 däu2
1368,waitau,撞見,zong6 ging1
1368,hakka,遇到,ngi4 dau3
1369,waitau,探,tam1
1369,hakka,探,tam4
1370,waitau,講話,gong2 wa6
1370,waitau,傾計,käng1 gäi2
1370,hakka,講話,gong3 va4
1371,hakka,講本地,gong3 bun3 ti4
1372,waitau,托大腳,to2 dai6 gök2
1372,hakka,捧大腳,bung3 tai4 giok5
1373,waitau,吩咐,fäng1 fu1
1373,hakka,吩咐,fun1 fu4
1374,waitau,搭嘴,dap2 zöi2
1374,hakka,搭啜,dap5 zoi4
1375,waitau,插嘴,cap2 zöi2
1375,hakka,搭嘴,dap5 zui3
1376,waitau,喝,fuk2
1376,hakka,喝,hot5
1377,waitau,氹,täm1
1377,hakka,撮,cot5
1378,waitau,死啦,si2 la1
1378,waitau,死得啦,si2 däk2 la1
1378,hakka,死咯,si3 lo3
1379,waitau,數,su2
1379,hakka,話,va4
1380,waitau,鬧,nau6
1380,hakka,罵人,ma4 ngin2
1381,waitau,鬧爛口,nau6 læng6 häu2
1381,hakka,罵人,ma4 ngin2
1382,waitau,講爛口,gong2 lang6 häu2
1382,hakka,講爛啜,gong3 lan4 zoi4
1383,waitau,挨打,ngai4 da2
1383,waitau,畀人打,bi2 yäng4 da2
1383,hakka,分人打,bin1 ngin2 da3
1384,waitau,嗌交,ai1 gau2
1384,hakka,吵交,cau2 gau1
1385,waitau,打交,da2 gau2
1385,hakka,打交,da3 gau1
1386,waitau,勸交,hüng1 gau1
1386,hakka,拆交,cak5 gau1
1387,waitau,幫,bong1
1387,waitau,幫住,bong1 zü2
1387,hakka,幫等,bong1 den3
1388,waitau,畀,bi2
1388,hakka,分,bin1
1389,waitau,喊,ham1
1389,hakka,喊,hiem1
1390,waitau,得,däk2
1390,hakka,做得,zo4 det5
1391,waitau,唔錯,m4 co1
1391,hakka,唔錯,m1 co4
1392,waitau,唔准,m4 zäng2
1392,hakka,唔准,m1 zun3
1393,waitau,唆擺,so1 bai2
1393,hakka,唆,so2
1394,waitau,頂嘴,däng2 zöi2
1394,waitau,駁嘴,bok2 zöi2
1394,hakka,頂,din3
1395,waitau,撩,liu4
1395,hakka,撩,liau2
1396,waitau,佮,gap1
1396,waitau,佮,gap2
1396,hakka,佮,gap5
1397,waitau,就,zäu6
1397,hakka,就,ciu4
1398,waitau,返歸,fang1 gwäi1
1398,waitau,返鄉下,fang1 höng1 ha2
1398,hakka,轉鄉下,zon3 hiong1 ha4
1399,waitau,探親戚,tam1 cäm1 cäk2
1399,hakka,邏人客,la2 ngin2 hak5
1400,waitau,唔得閒,m4 däk2 hæng4
1400,hakka,冇閒,mau2 han2
1400,hakka,唔得閒,m1 det5 han2
1401,waitau,得閒,däk2 hæng4
1401,hakka,得閒,det5 han2
1402,waitau,搞掂,gau2 dim6
1402,hakka,辦好,pan4 hau3
1402,hakka,搞掂,gau3 tiam4
1403,waitau,行運,hæng4 wäng6
1403,hakka,行運,hang2 yun4
1404,waitau,行衰運,hæng4 söi1 wäng6
1404,hakka,當衰,dong1 soi1
1405,waitau,興,häng1
1405,hakka,興,hin1
1406,waitau,鋪頭,pu1 täu2
1406,waitau,鋪頭仔,pu1 täu4 zäi2
1406,hakka,鋪頭,pu4 teu2
1407,waitau,茶樓,ca4 läu4
1407,waitau,茶居,ca4 gü2
1407,hakka,茶居,ca2 gi1
1407,hakka,飯店,fan4 diam4
1408,waitau,客棧,hæk2 zæng2
1408,hakka,客棧,hak5 can4
1409,waitau,擺檔,bai2 dong2
1409,hakka,擺檔,bai3 dong4
1410,waitau,小販,siu2 fæng2
1410,hakka,小販,siau3 fan4
1411,waitau,旺,wong6
1411,hakka,好,hau3
1412,waitau,開張,fui1 zöng2
1412,hakka,開張,hoi1 zong1
1413,waitau,盤點,pung4 dim2
1413,waitau,計數,gäi2 su1
1413,hakka,盤點,pan2 diam3
1414,waitau,執笠,zäp2 läp2
1414,hakka,打快扒,da3 kai4 pa2
1415,waitau,櫃台,gwäi6 töi2
1415,waitau,櫃面,gwäi6 ming2
1415,hakka,櫃台,kui4 toi2
1416,waitau,侍頭,si6 täu2
1416,hakka,侍頭,si4 teu2
1417,waitau,侍頭婆,si6 täu4 po4
1417,hakka,侍頭婆,si4 teu2 po2
1418,waitau,伙記,fo2 gi1
1418,hakka,伙記,fo2 gi4
1419,waitau,師傅,si1 fu2
1419,hakka,師傅,su4 fu4
1420,waitau,徒弟,tu4 däi2
1420,hakka,徒弟,tu2 ti4
1421,waitau,人客,yäng4 hek2
1421,hakka,客,hak5
1422,waitau,講價,gong2 ga1
1422,hakka,講價,gong3 ga4
1423,waitau,殺價,sæk2 ga1
1423,waitau,還價,wæng4 ga1
1423,hakka,還價,van2 ga4
1424,waitau,減價,gam2 ga1
1424,hakka,跌價,det5 ga4
1425,waitau,磧數,zæk2 su1
1425,hakka,賒,ca2
1426,waitau,爭數,zæng1 su2
1426,hakka,欠賬,kiam4 zong4
1427,waitau,追債,zöi1 zai2
1427,hakka,追帳,zui1 zong4
1428,waitau,算盤,süng1 pung4
1428,hakka,算盤,son4 pan2
1429,waitau,秤,cäng1
1429,hakka,秤,cin4
1430,waitau,厘秤,li4 cäng1
1430,hakka,厘秤,li2 cin4
1431,waitau,皮費,pi4 fäi2
1431,hakka,皮費,pi2 fui4
1432,waitau,本,bung2
1432,hakka,本錢,bun3 cien2
1433,waitau,佮分,gap2 fäng2
1433,hakka,佮份,gap5 fun4
1434,waitau,佮,gäp2
1434,waitau,佮,gap2
1434,hakka,斂,liam1
1435,waitau,弄,nung6
1435,hakka,斂,liam1
1436,waitau,錢,cing2
1436,hakka,錢,cien2
1437,waitau,銀紙,ngäng4 zi2
1437,hakka,銀紙,ngiun2 zi3
1438,waitau,大銀,dai6 ngäng2
1438,hakka,硬幣,ngan4 bi4
1439,waitau,大紙,dai6 zi2
1439,hakka,大紙,tai4 zi3
1440,waitau,散紙,sæng2 zi2
1440,hakka,散紙,san3 zi3
1441,waitau,點,dim2
1441,hakka,數,su4
1442,waitau,找,zau2
1442,hakka,找,zau3
1443,waitau,爭,zæng1
1443,hakka,爭,zang1
1444,waitau,利息,li6 säk2
1444,hakka,利,li4
1445,waitau,賺,zæng6
1445,waitau,搵,wäng2
1445,hakka,賺,can4
1446,waitau,蝕本,sik6 bung2
1446,hakka,蝕本,set5 bun3
1447,waitau,抵,däi2
1447,hakka,抵,dai3
1448,waitau,足秤,zuk2 cäng1
1448,hakka,夠秤,geu4 cin4
1449,waitau,唔夠秤,m4 gäu1 cäng1
1449,waitau,呃秤,ak2 cäng1
1449,hakka,唔夠秤,m1 geu4 cin4
1450,waitau,慳,hæng1
1450,hakka,慳,han1
1451,waitau,著數,zök6 su1
1451,hakka,著數,cok6 su4
1452,waitau,唔著數,m4 zök6 su1
1452,hakka,唔著數,m1 cok6 su4
1453,waitau,貴,gwäi2
1453,hakka,貴,gui4
1454,waitau,平,peng4
1454,hakka,平,piang2
1455,waitau,車站,ce1 cam6
1455,hakka,車站,ca1 zam4
1456,waitau,碼頭,ma1 täu4
1456,waitau,渡頭,du6 täu4
1456,hakka,碼頭,ma1 teu2
1457,waitau,橋,kiu4
1457,hakka,橋,kiau2
1458,waitau,街,gai1
1458,hakka,街,gai1
1459,waitau,行人路,hæng4 yäng4 lu6
1459,hakka,行人路,hang2 ngin2 lu4
1460,waitau,馬路,ma1 lu6
1460,hakka,馬路,ma1 lu4
1461,waitau,車,ce1
1461,hakka,汽車,hi4 ca1
1462,waitau,私家車,si2 ga2 ce2
1462,waitau,車仔,ce1 zäi2
1462,hakka,私家車,su1 ga1 ca1
1463,waitau,客車,hak2 ce1
1463,waitau,巴士,ba2 si2
1463,hakka,客車,hak5 ca1
1464,waitau,單車,dæng2 ce2
1464,hakka,單車,dan1 ca1
1465,waitau,黃包車,wong4 bau1 ce2
1465,waitau,東洋車,dung1 yöng4 ce2
1465,hakka,人力車,ngin2 lit6 ca1
1466,waitau,三輪車,sam1 läng2 ce1
1466,hakka,三輪車,san1 lin2 ca1
1467,waitau,單輪車,dæng1 läng2 ce1
1467,hakka,雞公車,gai1 gung1 ca1
1468,waitau,車轆,ce2 luk2
1468,hakka,輪,lin2
1469,waitau,火船,fo2 süng4
1469,hakka,火船,fo3 son2
1470,waitau,帆船,fæng4 süng4
1470,hakka,帆船,fan2 son2
1471,waitau,艇仔,teng1 zai2
1471,waitau,艇,teng1
1471,hakka,船仔,son2 zai3
1472,waitau,汽艇,hi1 teng1
1472,hakka,電船,tien4 son2
1473,waitau,竹簰,zuk2 pai4
1473,hakka,竹簰,zuk5 pai2
1474,waitau,滲水,säm1 söi2
1474,hakka,漏水,leu4 sui3
1475,waitau,飛機,fi1 gi1
1475,hakka,飛機,fui1 gi1
1476,waitau,搭客,dap2 hæk2
1476,hakka,搭客,dap5 hak5
1477,waitau,水腳,söi2 gök2
1477,hakka,水腳,sui3 giok5
1478,waitau,車飛,ce1 fi2
1478,hakka,車飛,ca1 fui1
1479,waitau,搭車,dap2 ce1
1479,hakka,搭車,dap5 ca1
1480,waitau,搭唔切車,dap2 m4 cik2 ce1
1480,waitau,趕唔到車,gwung2 m4 däu2 ce2
1480,hakka,宕,tong4
1481,waitau,暈車浪,wäng4 ce1 long6
1481,hakka,暈車,vin2 ca1
1482,waitau,位,wäi2
1482,hakka,座位,co4 vui4
1483,waitau,揸車佬,za1 ce2 läu2
1483,hakka,司機,su1 gi1
1484,waitau,揸車,za1 ce2
1484,hakka,揸車,za1 ca1
1485,waitau,擔高頭,dam1 gäu1 täu4
1485,hakka,擔起,dam1 hi3
1486,waitau,耷,däp2
1486,waitau,耷頭,däp2 täu4
1486,waitau,耷低頭,däp2 däi1 täu4
1486,hakka,墜低頭,cui4 dai1 teu2
1487,waitau,點頭,dim2 täu4
1487,waitau,叩頭,käu1 täu4
1487,hakka,頷,ngam3
1488,waitau,擰,näng2
1488,waitau,擰頭,näng2 täu4
1488,hakka,揈,vin4
1489,waitau,側,läi2
1489,hakka,側,zet5
1490,waitau,顎,ngok6
1490,hakka,仰,ngong1
1491,waitau,擰轉,näng6 täu4
1491,hakka,扭轉,ngiu4 zon3
1492,waitau,擘大眼,mak2 dai1 ngæng2
1492,hakka,擘,mak5
1493,waitau,眯埋眼,mi1 mai4 ngæng2
1493,hakka,霎眯,sap5 mi1
1494,waitau,睜大眼,zäng1 dai1 ngæng2
1494,hakka,瞪大眼,zen4 tai4 ngan3
1495,waitau,眨,zam2
1495,hakka,囁,ngiap5
1496,waitau,掃,säu4
1496,hakka,瞄,miau2
1497,waitau,裝,zong2
1497,hakka,䁓,zong1
1498,waitau,睇,täi2
1498,hakka,看,kon4
1499,waitau,睇住,täi2 zü6
1499,hakka,掌,zong3
1500,waitau,聽,teng1
1500,hakka,聽,tang4
1501,waitau,皺,zäu1
1501,hakka,皺,ziu4
1502,waitau,聞,mäng4
1502,hakka,鼻,pi4
1503,waitau,嘗,söng4
1503,hakka,嘗,song2
1504,waitau,擘,mæk2
1504,hakka,擘,mak5
1505,waitau,嘟,dük2
1505,hakka,嚕,lu3
1505,hakka,翹,hiau3
1505,hakka,嘟,dut6
1506,waitau,抿,mik2
1506,hakka,眯,mi4
1507,waitau,錫,sek2
1507,hakka,斟嘴,zim1 zoi4
1508,waitau,嚼,ziu6
1508,hakka,嚼,ciau4
1509,waitau,咬,ngau1
1509,hakka,咬,ngau1
1510,waitau,吞,täng1
1510,hakka,吞,tun1
1511,waitau,喫,hek2
1511,hakka,食,sit6
1512,waitau,飲,yäm2
1512,hakka,食,sit6
1513,waitau,啜,zük2
1513,hakka,啜,zot6
1514,waitau,吸,käp2
1514,hakka,吸,kip5
1515,waitau,舐,tim1
1515,hakka,舐,se1
1516,waitau,吮,süng1
1516,waitau,嚙,æk2
1516,hakka,咬,ngau1
1517,waitau,漯,lö2
1517,hakka,吐,tu4
1518,waitau,含,häm4
1518,hakka,含,ham2
1519,waitau,啗,dam1
1519,hakka,銜,ham2
1520,waitau,噴,päng1
1520,hakka,噴,pun4
1521,waitau,吹,cöi1
1521,hakka,歕,pun2
1522,waitau,哭,huk2
1522,hakka,叫,giau4
1523,waitau,笑,siu1
1523,hakka,笑,siau4
1524,waitau,荷,kai1
1524,hakka,拿,la1
1525,waitau,扭,näu2
1525,hakka,扭,ngiu3
1526,waitau,擰,näng2
1526,hakka,扭,ngiu4
1527,waitau,掹,mäng2
1527,hakka,拉,lai1
1528,waitau,拉,lai1
1528,hakka,拉,lai1
1529,waitau,扯,ce2
1529,hakka,牽,kien1
1530,waitau,斮,sok2
1530,hakka,扯,ca3
1531,waitau,擧,gü2
1531,hakka,舉,gi3
1532,waitau,擧,gü2
1532,hakka,擎,kia2
1533,waitau,撿,gim2
1533,hakka,撿,giam3
1534,waitau,抽,cäu1
1534,hakka,抽,ciu1
1535,waitau,撈,lau4
1535,hakka,撈,lak5
1536,waitau,劃,wæk2
1536,hakka,刻,kat6
1537,waitau,放,fong1
1537,hakka,放,fong4
1538,waitau,撳,gäm6
1538,hakka,撳,kim4
1539,waitau,擁,ung2
1539,hakka,㩳,tui1
1540,waitau,捻,ning2
1540,hakka,夾,kiap6
1541,waitau,壓,ngäk2
1541,hakka,浸,kim4
1542,waitau,攬,lam2
1542,hakka,攬,lam3
1543,waitau,抱,päu1
1543,hakka,攬,lam3
1544,waitau,托,tok2
1544,hakka,掇,dot5
1545,waitau,擒,käm4
1545,hakka,爬,pa2
1546,waitau,爬,pa4
1546,hakka,爬,pa2
1546,hakka,蜒,yen2
1547,waitau,省,sang2
1547,hakka,撕,su1
1548,waitau,搣,mik2
1548,hakka,撚,ngien3
1549,waitau,拏,na2
1549,hakka,扡,ya3
1550,waitau,揸,za1
1550,waitau,抓,za1
1550,hakka,捉,zuk5
1551,waitau,掹,mäng1
1551,hakka,撏,ciam2
1552,waitau,掹,mäng1
1552,hakka,掹,bang1
1553,waitau,掹,mäng1
1553,hakka,扯,ca3
1554,waitau,探,tam1
1554,hakka,探,tam1
1555,waitau,摘,zæk2
1555,hakka,摘,zak5
1556,waitau,拗,au2
1556,hakka,拗,au3
1557,waitau,拗,au2
1557,hakka,拗,au3
1558,waitau,酓,yäm4
1558,hakka,扲,lem2
1559,waitau,岑,säm4
1559,waitau,搣,mäk2
1559,waitau,搣,mik2
1559,hakka,擘,mak5
1560,waitau,拗,au2
1560,hakka,擘,mak5
1561,waitau,熬,ngäu4
1561,hakka,搖,yau2
1562,waitau,塞,säk2
1562,hakka,卒,zut5
1563,waitau,摸,mo2
1563,hakka,摸,mo1
1564,waitau,揀,gang2
1564,hakka,揀,gan3
1565,waitau,攝,säp2
1565,waitau,掖,yap6
1565,hakka,攝,ngiap5
1566,waitau,捽,zäk2
1566,hakka,捽,zut6
1567,waitau,捽,zäk2
1567,hakka,捽,zut6
1568,waitau,拍,pæk2
1568,hakka,拍,pak5
1569,waitau,揼,däm2
1569,waitau,擗,pek2
1569,hakka,橫,vang4
1570,waitau,賴,lai6
1570,hakka,跌,diet5
1571,waitau,揼,däm2
1571,waitau,劈,pek2
1571,hakka,拂,fit5
1572,waitau,揈,fäng6
1572,waitau,甩,läk2
1572,hakka,揈,vin4
1573,waitau,揼,däm2
1573,hakka,拂,fit5
1573,hakka,掟,dang1
1574,waitau,擘,mæk2
1574,hakka,強,kiong1
1575,waitau,撓,ngäu1
1575,hakka,扡,ya3
1576,waitau,攬,lam2
1576,hakka,攬,lam3
1577,waitau,撐,cæng1
1577,hakka,托,tok5
1578,waitau,捧,bung2
1578,hakka,捧,bung3
1579,waitau,揞,äm2
1579,hakka,揞,em1
1580,waitau,屏,beng1
1580,hakka,屏,biang4
1581,waitau,壅,ung1
1581,hakka,壅,vung1
1582,waitau,鑿,zok6
1582,waitau,搉,gok2
1582,hakka,拍,pok5
1583,waitau,扣,käu1
1583,hakka,搭,dap5
1584,waitau,冚,käm2
1584,hakka,拌,pan1
1585,waitau,綁,bong2
1585,hakka,綁,bong3
1585,hakka,繫,gai1
1586,waitau,抹,mak2
1586,hakka,捽,zut6
1587,waitau,擦,cæk2
1587,hakka,擦,cat5
1588,waitau,戽,fu1
1588,hakka,戽,fu4
1589,waitau,托,tok2
1589,hakka,托,tok5
1590,waitau,耷,däp6
1590,hakka,耷,dep6
1591,waitau,拂,fik2
1591,waitau,揈,fäng6
1591,hakka,拂,fit6
1592,waitau,撐,cæng1
1592,hakka,頂,din3
1593,waitau,裹,gwo2
1593,waitau,包,bau1
1593,hakka,裹,go3
1594,waitau,冧,läm6
1594,hakka,層,cen4
1595,waitau,筒,tung4
1595,hakka,筒,tung2
1596,waitau,刮,gwæk2
1596,hakka,刮,gat5
1597,waitau,斬,zam2
1597,hakka,倒,dau3
1598,waitau,批,päi1
1598,waitau,磨利,mo4 li6
1598,hakka,幫,bong1
1599,waitau,挖,wæk2
1599,hakka,扒,pa2
1599,hakka,撩,liau1
1600,waitau,挑,tiu1
1600,hakka,挑,tiau1
1601,waitau,厾,duk2
1601,waitau,拮,gäk2
1601,hakka,厾,duk5
1602,waitau,削,sök2
1602,hakka,削,siok5
1603,waitau,紮,zæk2
1603,hakka,綁,bong3
1604,waitau,紮,zæk2
1604,hakka,綁,bong3
1604,hakka,綯,tau2
1605,waitau,捉,zuk2
1605,hakka,捉,zuk5
1606,waitau,紮,zæk2
1606,hakka,綁,bong3
1607,waitau,濾,lü6
1607,hakka,隔渣,gak5 za1
1608,waitau,潷,bäk2
1608,hakka,泌,bi4
1609,waitau,攪,gau2
1609,hakka,攪,gau3
1610,waitau,撈,läu1
1610,hakka,淘,tau2
1611,waitau,塱,long1
1611,hakka,墊,siap5
1612,waitau,掃,säu1
1612,hakka,拍,pok5
1613,waitau,揈,fäng6
1613,hakka,揈,vin4
1614,waitau,沖,cung1
1614,hakka,沖,cung1
1615,waitau,倒,däu2
1615,hakka,順,sun4
1616,waitau,抄,cau1
1616,hakka,抄,cau4
1617,waitau,捅,tung2
1617,hakka,樋,dung3
1618,waitau,挑,tiu2
1618,hakka,撩,tiau1
1619,waitau,掖,yap6
1619,hakka,掖,yap6
1620,waitau,捼,no4
1620,hakka,捼,lo2
1621,waitau,捧,pung2
1621,hakka,捧,bung3
1622,waitau,磧,zæk2
1622,hakka,磧,zak5
1623,waitau,戙,dung6
1623,hakka,豎,su4
1624,waitau,冚,käm2
1624,hakka,冚,kiem2
1625,waitau,挖,wæk2
1625,hakka,扣,keu4
1625,hakka,挖,vet5
1626,waitau,捋,lük2
1626,hakka,捋,lot6
1627,waitau,攝,yip2
1627,hakka,攝,ngiap6
1628,waitau,執,zäp2
1628,hakka,執,zep5
1629,waitau,忽,fäk2
1629,hakka,舀,yau3
1630,waitau,側,zäk2
1630,hakka,側,zet5
1631,waitau,搬,bung1
1631,hakka,搬,ban1
1632,waitau,徛,ki1
1632,hakka,徛,ki1
1633,waitau,屹,ngäk2
1633,hakka,蹬,diam4
1634,waitau,貓,mäu2
1634,waitau,保頭,bäu2 täu4
1634,hakka,踞,kiu2
1635,waitau,踩,cai2
1635,hakka,踩,cai3
1636,waitau,踢,tek2
1636,hakka,踢,tiak5
1637,waitau,行,hæng4
1637,hakka,行,hang2
1638,waitau,走,zäu2
1638,hakka,走,zeu3
1639,waitau,纜,lam1
1639,hakka,吖,ap6
1640,waitau,跳,tiu1
1640,hakka,跳,tiau4
1641,waitau,伏,buk6
1641,hakka,覆,puk5
1642,waitau,抌,däm6
1642,hakka,抌,dem3
1643,waitau,戽,fu1
1643,hakka,抌,dem3
1644,waitau,抌,däm6
1644,waitau,踩,cai2
1644,hakka,踩,cai3
1645,waitau,迓,nga6
1645,hakka,擘,mak5
1646,waitau,砑,a1
1646,waitau,梗,gwæng1
1646,hakka,徑,gang4
1647,waitau,仆,puk2
1647,hakka,跌倒,det5 dau3
1648,waitau,上來,söng1 löi4
1648,hakka,上來,song1 loi2
1649,waitau,落去,lok6 hü1
1649,hakka,下去,ha1 hi4
1650,waitau,追,zöi1
1650,hakka,逐,diak5
1651,waitau,攔,læng4
1651,hakka,攔,lan2
1652,waitau,背,bi1
1652,waitau,孭,me2
1652,hakka,孭,ba2
1653,waitau,孭,me2
1653,hakka,托,tok5
1654,waitau,抬,töi4
1654,hakka,抬,toi2
1654,hakka,擔,dam1
1655,waitau,擔,dam1
1655,hakka,擔,dam1
1655,hakka,㧡,kai1
1656,waitau,憑,bäng6
1656,hakka,憑,pen4
1657,waitau,挨,ai1
1657,hakka,嗻,zak5
1658,waitau,搵,wäng2
1658,hakka,尋,cim2
1659,waitau,唔見,m4 ging1
1659,hakka,跌,diet5
1660,waitau,跣,sing2
1660,hakka,溜,liu1
1661,waitau,跌,dik2
1661,hakka,跌,diet5
1662,waitau,唧,cik2
1662,hakka,射,sa4
1663,waitau,磨,mo4
1663,hakka,磨,mo4
1664,waitau,櫼,zim1
1664,hakka,櫼,ziam1
1665,waitau,浮,pu4
1665,hakka,浮,feu2
1666,waitau,跌,dik2
1666,waitau,墜,zöi1
1666,hakka,墜,diet5
1667,waitau,翹,hiu1
1667,hakka,翹,hiau4
1668,waitau,浸死,zäm1 si2
1668,hakka,浸死,zim4 si3
1669,waitau,擋,dong2
1669,hakka,擋,dong3
1670,waitau,屈路,wäk2 lu6
1670,waitau,兜路,däu2 lu6
1670,hakka,繞,van1
1671,waitau,氹氹轉,täm4 täm4 züng2
1671,hakka,丁,din1
1672,waitau,搬,bung1
1672,hakka,搬,pan1
1673,waitau,頂,däng2
1673,waitau,捱,ngai4
1673,hakka,頂,din3
1674,waitau,攪,gau1
1674,waitau,摻,zam1
1674,hakka,撈,lau1
1675,waitau,研,ngang4
1675,hakka,研,ngan2
1676,waitau,毒,däu6
1676,hakka,毒,teu4
1677,waitau,調換,diu6 wung6
1677,waitau,調轉,diu4 züng2
1677,hakka,換,von4
1677,hakka,交,gau4
1678,waitau,輪流,läng4 läu2
1678,waitau,輪住,läng4 zü6
1678,hakka,輪流,lun2 liu2
1679,waitau,屏,beng1
1679,waitau,屏埋,beng1 mai4
1679,hakka,屏,biang4
1680,waitau,詐,za1
1680,hakka,詐,za4
1681,waitau,縱,zung1
1681,waitau,慣,gwæng1
1681,hakka,縱壞,zung3 fai4
1682,waitau,醃眼,yip2 ngæng1
1682,hakka,薰,hiun1
1683,waitau,濁,zuk6
1683,hakka,濁,cuk6
1684,waitau,濁,cuk2
1684,hakka,濁,gang3
1685,waitau,凹,näp2
1685,hakka,凹,ngiap5
1686,waitau,凸,däk6
1686,hakka,凸,tut6
1687,waitau,知,di1
1687,hakka,知,di1
1688,waitau,曉,hiu2
1688,waitau,識,säk2
1688,hakka,曉,hiau3
1688,hakka,識,sit5
1689,waitau,識,säk2
1689,hakka,識,sit5
1690,waitau,以為,yi1 wäi4
1690,hakka,恅過,lau1 go4
1691,waitau,覺得,gok2 däk2
1691,hakka,覺得,gok5 det5
1692,waitau,估,gu2
1692,hakka,估,gu3
1693,waitau,掛,kwa1
1693,waitau,掛住,kwa1 zü6
1693,hakka,記掛,gi4 ga4
1694,waitau,擔心,dam1 säm1
1694,waitau,愁心,cäu1 säm1
1694,hakka,愁,seu2
1695,waitau,怒氣,nu6 hi1
1695,waitau,發火,fæk2 fo2
1695,waitau,谷氣,guk2 hi1
1695,hakka,發火,fat5 fo3
1696,waitau,委屈,wäi2 wäk2
1696,hakka,冤枉,yen1 vong3
1697,waitau,惶,kong4
1697,hakka,惶,kong2
1698,waitau,小心,siu2 säm1
1698,hakka,小心,siau3 sim1
1699,waitau,睇住,täi2 zü6
1699,hakka,惶到,kong2 dau4
1700,waitau,諗起,näm2 hi2
1700,hakka,想起,siong3 hi3
1701,waitau,情願,cäng4 yüng6
1701,waitau,寧願,näng4 yüng2
1701,hakka,甘願,gam1 ngien4
1702,waitau,中意,zung1 yi1
1702,hakka,中意,zung1 yi4
1703,waitau,唔中意,m4 zung1 yi1
1703,hakka,惱,lau1
1704,waitau,眼紅,ngang1 hung4
1704,waitau,眼赤,ngang1 ce2
1704,hakka,眼紅,ngan3 fung2
1704,hakka,眼熱,ngan3 ngiet6
1705,waitau,惜,sek2
1705,waitau,緊,gäng2
1705,hakka,惜,siak5
1706,waitau,發火,fæk2 fo2
1706,hakka,發火,fat5 fo3
1707,waitau,惶,kong4
1707,waitau,驚,geng1
1707,hakka,惶,kong2
1708,waitau,煩,fæng4
1708,waitau,心煩,säm1 fæng4
1708,hakka,煩,fan2
1709,waitau,得戚,däk2 cäk2
1709,hakka,興,hin3
1710,waitau,唔記得,m4 gi1 däk2
1710,hakka,添忘,tiam1 mong4
1711,waitau,怨,yüng2
1711,waitau,埋怨,mai4 yüng2
1711,hakka,怨,yen4
1712,waitau,信,säng1
1712,hakka,信,sin4
1713,waitau,思疑,wai4 yi4
1713,hakka,懷疑,fai2 ngi2
1714,waitau,嫌,yim4
1714,hakka,嫌,hiam2
1715,waitau,勸,hüng1
1715,hakka,勸,kien4
1716,waitau,傷心,söng1 sam2
1716,hakka,傷心,song1 sim1
1717,waitau,高興,gäu1 häng1
1717,hakka,興,hin3
1718,waitau,唔捨得,m4 se2 däk2
1718,waitau,心痛,säm1 dung1
1718,hakka,唔捨得,m1 sa3 det5
1719,waitau,靜,zäng6
1719,hakka,靜,cin4
1720,waitau,陰涼,yäm1 löng4
1720,hakka,陰涼,yim1 liong2
1721,waitau,好過,häu2 gwo1
1721,hakka,輕鬆,kiang1 sung1
1722,waitau,攰,gwöi6
1722,hakka,攰,kioi4
1723,waitau,晟眼,cang4 ngang1
1723,hakka,射眼,sa4 ngan3
1723,hakka,晟眼,cang2 ngan3
1724,waitau,攻鼻,gung1 bi6
1724,hakka,濁鼻,kuk6 pi4
1725,waitau,刺耳,ci1 yi1
1725,hakka,振耳,zin3 ngi3
1726,waitau,夾腳,gap6 gök2
1726,hakka,恒,hen2
